,time_stats.send_recv.min,time_stats.send_recv.max,time_stats.send_recv.mean,time_stats.send_recv.median,time_stats.send_recv.std,rank,num_workers,size,collective,devices_per_node,max_devices_per_node
47,0.0069120000000000344,0.007104000000000042,0.00702933333333336,0.007072000000000003,8.398941732278944e-05,0,2,387072,send_recv,2,4
48,0.00694399999999996,0.007200000000000046,0.007092999999999999,0.007134999999999991,0.00010864928286313574,0,2,395264,send_recv,2,4
49,0.00694399999999996,0.007200000000000273,0.007040000000000116,0.006976000000000113,0.00011388883468845195,0,2,403456,send_recv,2,4
50,0.007071999999999889,0.007231999999999971,0.007167999999999969,0.007200000000000046,6.912790078306663e-05,0,2,411648,send_recv,2,4
51,0.0071039999999998145,0.007295999999999935,0.00722099999999989,0.00726299999999992,8.382123835883714e-05,0,2,419840,send_recv,2,4
52,0.007296000000000049,0.007358999999999924,0.007327666666666649,0.007327999999999974,2.5720722298429402e-05,0,2,428032,send_recv,2,4
53,0.007167999999999893,0.007391999999999826,0.007253333333333217,0.007199999999999932,9.8918597285249e-05,0,2,436224,send_recv,2,4
54,0.007231999999999971,0.007423999999999978,0.007338666666666692,0.007360000000000128,7.982202425119396e-05,0,2,444416,send_recv,2,4
55,0.0072650000000001,0.007455999999999904,0.007392000000000016,0.0074550000000000415,8.98034891674917e-05,0,2,452608,send_recv,2,4
56,0.007392000000000053,0.0075199999999999816,0.0074666666666666215,0.007487999999999829,5.4389541478270374e-05,0,2,460800,send_recv,2,4
57,0.007455999999999904,0.00758400000000006,0.00750933333333334,0.007488000000000056,5.438954147837476e-05,0,2,468992,send_recv,2,4
58,0.007487999999999943,0.007615000000000009,0.007562333333333338,0.00758400000000006,5.406374837997192e-05,0,2,477184,send_recv,2,4
59,0.007551999999999908,0.007647999999999911,0.00761599999999991,0.007647999999999911,4.525483399594055e-05,0,2,485376,send_recv,2,4
60,0.00758400000000006,0.007711999999999989,0.007669333333333347,0.007711999999999989,6.0339778661218355e-05,0,2,493568,send_recv,2,4
61,0.0076800000000000635,0.007807999999999993,0.007733333333333349,0.007711999999999989,5.438954147830049e-05,0,2,501760,send_recv,2,4
62,0.007743000000000052,0.007807999999999993,0.007775666666666704,0.007776000000000068,2.6537185649969617e-05,0,2,509952,send_recv,2,4
63,0.007775000000000091,0.007807999999999993,0.007796666666666699,0.007807000000000016,1.5326085243389264e-05,0,2,518144,send_recv,2,4
64,0.009248000000000048,0.009375999999999976,0.009301333333333332,0.009279999999999972,5.438954147830021e-05,0,2,526336,send_recv,2,4
65,0.009279999999999972,0.009440000000000054,0.009344000000000014,0.009312000000000011,6.912790078304911e-05,0,2,534528,send_recv,2,4
66,0.009344000000000052,0.009408999999999878,0.00938700000000002,0.00940800000000013,3.0408332191443835e-05,0,2,542720,send_recv,2,4
67,0.009407999999999903,0.009440000000000054,0.009429333333333262,0.009439999999999827,1.5084944665330962e-05,0,2,550912,send_recv,2,4
68,0.00924799999999982,0.009345000000000027,0.00929099999999994,0.009279999999999972,4.035674251810942e-05,0,2,559104,send_recv,2,4
69,0.009407999999999903,0.00947199999999998,0.009439999999999978,0.009440000000000054,2.612789058971903e-05,0,2,567296,send_recv,2,4
70,0.009439999999999941,0.010367999999999938,0.009770333333333346,0.009503000000000157,0.0004233960583451178,0,2,575488,send_recv,2,4
71,0.00947199999999998,0.009567999999999985,0.009525333333333304,0.009535999999999946,3.991101212558705e-05,0,2,583680,send_recv,2,4
72,0.00947199999999998,0.009536000000000058,0.009503999999999981,0.009503999999999905,2.612789058971903e-05,0,2,591872,send_recv,2,4
73,0.009441000000000031,0.009567999999999985,0.009515000000000025,0.009536000000000058,5.3932056021121686e-05,0,2,600064,send_recv,2,4
74,0.009567999999999985,0.009600999999999658,0.009589666666666517,0.009599999999999909,1.532608524333284e-05,0,2,608256,send_recv,2,4
75,0.009279999999999972,0.009504000000000132,0.009386666666666694,0.009375999999999976,9.175813618185599e-05,0,2,616448,send_recv,2,4
76,0.009567999999999985,0.009632000000000062,0.009600000000000062,0.009600000000000136,2.612789058971903e-05,0,2,624640,send_recv,2,4
77,0.00956899999999996,0.009633000000000039,0.009611333333333354,0.009632000000000062,2.993697082579983e-05,0,2,632832,send_recv,2,4
78,0.009663999999999987,0.00969699999999989,0.009674999999999954,0.009663999999999987,1.555634918605827e-05,0,2,641024,send_recv,2,4
79,0.009663999999999987,0.009727999999999837,0.00969599999999995,0.009696000000000026,2.6127890589626255e-05,0,2,649216,send_recv,2,4
80,0.009823999999999842,0.00991999999999996,0.009877333333333316,0.009888000000000148,3.99110121256583e-05,0,2,657408,send_recv,2,4
81,0.009824000000000069,0.00998400000000015,0.009909333333333393,0.00991999999999996,6.575374936502756e-05,0,2,665600,send_recv,2,4
82,0.009888000000000148,0.009984000000000038,0.009952000000000035,0.009983999999999923,4.525483399586e-05,0,2,673792,send_recv,2,4
83,0.009791999999999917,0.009823999999999842,0.009802666666666635,0.009792000000000144,1.5084944665223836e-05,0,2,681984,send_recv,2,4
84,0.009729000000000041,0.009823999999999842,0.009771333333333283,0.009760999999999968,3.94658783704233e-05,0,2,690176,send_recv,2,4
85,0.009951999999999999,0.010016000000000077,0.009984000000000038,0.009984000000000038,2.612789058971903e-05,0,2,698368,send_recv,2,4
86,0.009983999999999923,0.010080999999999904,0.010037333333333285,0.010047000000000026,4.018568014714934e-05,0,2,706560,send_recv,2,4
87,0.010047000000000026,0.010111999999999852,0.010079333333333315,0.010079000000000065,2.6537185649921807e-05,0,2,714752,send_recv,2,4
88,0.009888000000000148,0.010079999999999928,0.010016000000000002,0.010079999999999928,9.050966799177398e-05,0,2,722944,send_recv,2,4
89,0.009984000000000038,0.010175999999999932,0.01004800000000004,0.00998400000000015,9.050966799180137e-05,0,2,731136,send_recv,2,4
90,0.009759999999999991,0.009760999999999968,0.009760333333333317,0.009759999999999991,4.714045207800545e-07,0,2,739328,send_recv,2,4
91,0.009729000000000041,0.00988900000000001,0.009835333333333323,0.00988799999999992,7.519012937580417e-05,0,2,747520,send_recv,2,4
92,0.009951999999999999,0.010144000000000005,0.010069333333333324,0.010111999999999967,8.398941732278904e-05,0,2,755712,send_recv,2,4
93,0.010144000000000005,0.010207999999999856,0.01016533333333329,0.010144000000000005,3.0169889330555618e-05,0,2,763904,send_recv,2,4
94,0.010272000000000163,0.010303999999999975,0.01029333333333337,0.010303999999999975,1.5084944665224246e-05,0,2,772096,send_recv,2,4
95,0.010112000000000081,0.010208000000000083,0.010175666666666758,0.010207000000000108,4.502098276236882e-05,0,2,780288,send_recv,2,4
96,0.010111999999999852,0.010208000000000083,0.01016533333333329,0.010175999999999932,3.991101212567823e-05,0,2,788480,send_recv,2,4
97,0.010175999999999932,0.01024000000000001,0.010208000000000007,0.010208000000000083,2.612789058971903e-05,0,2,796672,send_recv,2,4
98,0.00998400000000015,0.010016000000000077,0.010005333333333434,0.010016000000000077,1.5084944665278217e-05,0,2,804864,send_recv,2,4
99,0.010046999999999912,0.010079999999999928,0.01005833333333328,0.010048000000000001,1.5326085243417467e-05,0,2,813056,send_recv,2,4
100,0.010111999999999967,0.010207000000000108,0.010143666666666717,0.010112000000000081,4.478342947518789e-05,0,2,821248,send_recv,2,4
101,0.01024000000000001,0.010272000000000048,0.010251000000000015,0.010240999999999986,1.4854853303461704e-05,0,2,829440,send_recv,2,4
102,0.010303999999999975,0.010336000000000014,0.010314666666666692,0.010304000000000087,1.5084944665304794e-05,0,2,837632,send_recv,2,4
103,0.010336000000000014,0.010369000000000142,0.010357666666666774,0.010368000000000165,1.5326085243495946e-05,0,2,845824,send_recv,2,4
104,0.010271999999999934,0.010304000000000087,0.010282666666666728,0.010272000000000163,1.5084944665331372e-05,0,2,854016,send_recv,2,4
105,0.010048000000000001,0.010112000000000081,0.010080000000000004,0.010079999999999928,2.612789058971974e-05,0,2,862208,send_recv,2,4
106,0.010079999999999928,0.010111999999999967,0.010090999999999933,0.010080999999999904,1.4854853303461705e-05,0,2,870400,send_recv,2,4
107,0.010176000000000159,0.01024000000000001,0.010208000000000009,0.010207999999999856,2.6127890589626255e-05,0,2,878592,send_recv,2,4
108,0.01024000000000001,0.010336000000000014,0.010293333333333371,0.010304000000000087,3.9911012125597094e-05,0,2,886784,send_recv,2,4
109,0.010336000000000014,0.010400000000000091,0.010378666666666656,0.010399999999999864,3.0169889330609177e-05,0,2,894976,send_recv,2,4
110,0.010432000000000016,0.010432000000000016,0.010432000000000016,0.010432000000000016,0.0,0,2,903168,send_recv,2,4
111,0.010432000000000016,0.010463999999999942,0.010442999999999985,0.010432999999999993,1.485485330340857e-05,0,2,911360,send_recv,2,4
112,0.010432000000000016,0.010496000000000096,0.010464000000000017,0.010463999999999942,2.612789058971974e-05,0,2,919552,send_recv,2,4
113,0.010336000000000014,0.010369000000000142,0.010347000000000056,0.010336000000000014,1.555634918616458e-05,0,2,927744,send_recv,2,4
114,0.01024000000000001,0.01024000000000001,0.01024000000000001,0.01024000000000001,0.0,0,2,935936,send_recv,2,4
115,0.010271999999999934,0.010304000000000087,0.01029333333333337,0.010304000000000087,1.5084944665385343e-05,0,2,944128,send_recv,2,4
116,0.010432000000000016,0.01052800000000002,0.010474666666666735,0.01046400000000017,3.991101212557685e-05,0,2,952320,send_recv,2,4
117,0.010623999999999797,0.010625,0.010624333333333272,0.010624000000000024,4.7140452083361757e-07,0,2,960512,send_recv,2,4
118,0.01059199999999987,0.010655999999999948,0.010623999999999948,0.010624000000000024,2.612789058971903e-05,0,2,968704,send_recv,2,4
119,0.010624000000000024,0.010655999999999948,0.010634666666666666,0.010624000000000024,1.5084944665277399e-05,0,2,976896,send_recv,2,4
120,0.010432000000000016,0.010495999999999981,0.010463999999999979,0.010463999999999942,2.6127890589672998e-05,0,2,985088,send_recv,2,4
121,0.010399999999999864,0.010624000000000024,0.010495999999999983,0.010464000000000055,9.420544924088117e-05,0,2,993280,send_recv,2,4
122,0.010463999999999942,0.010496999999999843,0.010485666666666628,0.010496000000000096,1.532608524344032e-05,0,2,1001472,send_recv,2,4
123,0.010432000000000016,0.01059199999999987,0.010506666666666659,0.010496000000000096,6.575374936493525e-05,0,2,1009664,send_recv,2,4
124,0.010720000000000028,0.010784000000000106,0.010752000000000103,0.01075200000000018,2.612789058971903e-05,0,2,1017856,send_recv,2,4
125,0.010720000000000028,0.010942999999999984,0.01083699999999999,0.010847999999999957,9.137103844579542e-05,0,2,1026048,send_recv,2,4
126,0.01081600000000003,0.010912000000000035,0.010848333333333357,0.010817000000000007,4.502098276236924e-05,0,2,1034240,send_recv,2,4
127,0.010688000000000102,0.010975999999999885,0.010858666666666674,0.010912000000000035,0.00012347559362968404,0,2,1042432,send_recv,2,4
128,0.010817000000000007,0.011039999999999963,0.010933333333333317,0.010942999999999984,9.129561264861307e-05,0,2,1048576,send_recv,2,4
129,0.010751999999999953,0.011072000000000116,0.010880000000000034,0.01081600000000003,0.00013825580156609822,0,2,1081344,send_recv,2,4
130,0.011008000000000039,0.01116800000000012,0.011114333333333358,0.011166999999999917,7.519012937583099e-05,0,2,1114112,send_recv,2,4
131,0.010975999999999885,0.011232000000000086,0.011125333333333326,0.011168000000000006,0.00010877908295672742,0,2,1146880,send_recv,2,4
132,0.011231999999999971,0.011327999999999975,0.011285333333333333,0.011296000000000049,3.9911012125597094e-05,0,2,1179648,send_recv,2,4
133,0.011231999999999971,0.01139300000000003,0.011285666666666657,0.011231999999999971,7.589612784738375e-05,0,2,1212416,send_recv,2,4
134,0.011328000000000202,0.011488000000000057,0.011413333333333414,0.011423999999999978,6.575374936493525e-05,0,2,1245184,send_recv,2,4
135,0.011327999999999975,0.011615999999999986,0.011477666666666627,0.01148899999999992,0.00011784830173669353,0,2,1277952,send_recv,2,4
136,0.011551999999999908,0.01171199999999999,0.011647999999999986,0.011680000000000064,6.91279007830665e-05,0,2,1310720,send_recv,2,4
137,0.01155200000000002,0.011807999999999992,0.011658666666666666,0.011615999999999986,0.00010877908295663762,0,2,1343488,send_recv,2,4
138,0.011744000000000029,0.011872000000000072,0.011808000000000032,0.011807999999999992,5.225578117939202e-05,0,2,1376256,send_recv,2,4
139,0.011680000000000064,0.012031999999999926,0.011871999999999995,0.011903999999999996,0.00014547393810112724,0,2,1409024,send_recv,2,4
140,0.011840000000000146,0.012096000000000004,0.011978666666666716,0.012,0.000105594612657129,0,2,1441792,send_recv,2,4
141,0.011871999999999844,0.01219199999999978,0.011989333333333208,0.011903999999999996,0.00014390120067441458,0,2,1474560,send_recv,2,4
142,0.012064000000000078,0.012192000000000008,0.012138666666666647,0.012159999999999855,5.438954147827106e-05,0,2,1507328,send_recv,2,4
143,0.012000999999999977,0.012319999999999937,0.012192333333333333,0.012256000000000086,0.00013779292031483373,0,2,1540096,send_recv,2,4
144,0.012128000000000156,0.012448000000000093,0.012330666666666731,0.012415999999999941,0.0001439012006744154,0,2,1572864,send_recv,2,4
145,0.012256000000000086,0.01254399999999987,0.012405333333333374,0.012416000000000168,0.00011781718418324822,0,2,1605632,send_recv,2,4
146,0.012384000000000015,0.012447999999999865,0.012416000000000016,0.012416000000000168,2.6127890589626255e-05,0,2,1638400,send_recv,2,4
147,0.012448000000000093,0.0126400000000001,0.012554666666666664,0.012575999999999794,7.98220242511537e-05,0,2,1671168,send_recv,2,4
148,0.012607999999999947,0.012639999999999874,0.012618999999999915,0.012608999999999924,1.485485330340857e-05,0,2,1703936,send_recv,2,4
149,0.012672000000000025,0.01283199999999988,0.01273599999999999,0.012704000000000064,6.91279007829439e-05,0,2,1736704,send_recv,2,4
150,0.012799999999999956,0.012864000000000033,0.012831999999999956,0.01283199999999988,2.612789058971903e-05,0,2,1769472,send_recv,2,4
151,0.012864000000000033,0.013087999999999966,0.013013333333333321,0.013087999999999966,0.00010559461265715932,0,2,1802240,send_recv,2,4
152,0.012928000000000111,0.013055999999999813,0.013002666666666605,0.013023999999999888,5.4389541478196215e-05,0,2,1835008,send_recv,2,4
153,0.013087999999999966,0.013152000000000044,0.013120000000000005,0.013120000000000005,2.612789058971903e-05,0,2,1867776,send_recv,2,4
154,0.013216000000000122,0.013344000000000052,0.013269333333333256,0.013247999999999593,5.4389541478360194e-05,0,2,1900544,send_recv,2,4
155,0.013215999999999894,0.0132800000000002,0.01323733333333333,0.013215999999999894,3.0169889330769866e-05,0,2,1933312,send_recv,2,4
156,0.013279999999999972,0.013439999999999942,0.013354666666666654,0.013344000000000052,6.575374936498478e-05,0,2,1966080,send_recv,2,4
157,0.013312999999999875,0.013600000000000136,0.013440666666666707,0.013409000000000107,0.00011928770077245346,0,2,1998848,send_recv,2,4
158,0.013569000000000187,0.013600000000000136,0.013589666666666783,0.013600000000000024,1.4613540144471585e-05,0,2,2031616,send_recv,2,4
159,0.013504000000000132,0.013823999999999956,0.013632000000000024,0.013567999999999985,0.00013825580156597562,0,2,2064384,send_recv,2,4
160,0.01369699999999989,0.013855999999999995,0.013802666666666559,0.013854999999999791,7.471873184743693e-05,0,2,2097152,send_recv,2,4
161,0.013760999999999968,0.013951999999999999,0.01385633333333332,0.013855999999999995,7.797577971539765e-05,0,2,2129920,send_recv,2,4
162,0.013951999999999999,0.01488000000000011,0.014261333333333369,0.013951999999999999,0.0004374633952941297,0,2,2162688,send_recv,2,4
163,0.014016000000000077,0.01424000000000001,0.014112000000000041,0.01408000000000004,9.420544924080398e-05,0,2,2195456,send_recv,2,4
164,0.014078999999999951,0.014399999999999864,0.014196999999999927,0.014111999999999967,0.00014417350658143608,0,2,2228224,send_recv,2,4
165,0.014111999999999967,0.014367999999999938,0.01423999999999997,0.01424000000000001,0.00010451156235873731,0,2,2260992,send_recv,2,4
166,0.014272000000000049,0.014400000000000092,0.01434666666666677,0.014368000000000165,5.438954147835237e-05,0,2,2293760,send_recv,2,4
167,0.014336000000000014,0.014400000000000092,0.014368000000000014,0.014367999999999938,2.612789058971903e-05,0,2,2326528,send_recv,2,4
168,0.01446400000000017,0.014688000000000102,0.014549333333333456,0.014496000000000096,9.891859728526928e-05,0,2,2359296,send_recv,2,4
169,0.014464000000000055,0.014592000000000098,0.014528000000000056,0.01452800000000002,5.225578117939203e-05,0,2,2392064,send_recv,2,4
170,0.014624000000000024,0.014687999999999875,0.014666666666666592,0.014687999999999875,3.0169889330555618e-05,0,2,2424832,send_recv,2,4
171,0.014752000000000067,0.014784000000000106,0.014773333333333352,0.014783999999999879,1.5084944665277809e-05,0,2,2457600,send_recv,2,4
172,0.014751999999999953,0.014976,0.014858666666666636,0.014847999999999957,9.175813618180793e-05,0,2,2490368,send_recv,2,4
173,0.014912000000000035,0.014975999999999885,0.014943999999999959,0.01494399999999996,2.6127890589626255e-05,0,2,2523136,send_recv,2,4
174,0.015007999999999811,0.015072000000000117,0.01504033333333329,0.01504099999999994,2.613214283015053e-05,0,2,2555904,send_recv,2,4
175,0.015040000000000192,0.015200000000000045,0.015146666666666685,0.015199999999999818,7.54247233264422e-05,0,2,2588672,send_recv,2,4
176,0.015200000000000045,0.015231999999999971,0.01522133333333333,0.015231999999999971,1.5084944665278217e-05,0,2,2621440,send_recv,2,4
177,0.015297000000000026,0.015327999999999975,0.015317666666666658,0.015327999999999975,1.4613540144498164e-05,0,2,2654208,send_recv,2,4
178,0.015392000000000053,0.015456000000000131,0.015424000000000054,0.015423999999999978,2.612789058971903e-05,0,2,2686976,send_recv,2,4
179,0.015392000000000053,0.015488000000000057,0.015445333333333339,0.015455999999999904,3.991101212557685e-05,0,2,2719744,send_recv,2,4
180,0.015455999999999904,0.01571199999999999,0.015573333333333267,0.015551999999999908,0.00010559461265722849,0,2,2752512,send_recv,2,4
181,0.01558400000000006,0.01571199999999999,0.015647999999999985,0.015647999999999912,5.2255781179345996e-05,0,2,2785280,send_recv,2,4
182,0.015679999999999836,0.015776000000000068,0.01571199999999995,0.01567999999999995,4.52548339960211e-05,0,2,2818048,send_recv,2,4
183,0.015775999999999953,0.015807999999999992,0.015797333333333313,0.015807999999999992,1.5084944665331372e-05,0,2,2850816,send_recv,2,4
184,0.015903999999999998,0.016223999999999933,0.016032000000000005,0.015968000000000076,0.0001382558015659922,0,2,2883584,send_recv,2,4
185,0.016063999999999964,0.01609699999999998,0.016075000000000006,0.016064000000000078,1.555634918608444e-05,0,2,2916352,send_recv,2,4
186,0.01612800000000004,0.016255999999999857,0.016170666666666684,0.016128000000000156,6.033977866113822e-05,0,2,2949120,send_recv,2,4
187,0.016096000000000003,0.016224000000000162,0.016170666666666722,0.01619200000000001,5.438954147837585e-05,0,2,2981888,send_recv,2,4
188,0.016223999999999933,0.01635200000000009,0.01627733333333333,0.016255999999999972,5.438954147838923e-05,0,2,3014656,send_recv,2,4
189,0.016384000000000017,0.016447999999999866,0.01641599999999998,0.016416000000000056,2.6127890589625547e-05,0,2,3047424,send_recv,2,4
190,0.01648000000000002,0.016512000000000058,0.016491000000000023,0.016480999999999996,1.4854853303461704e-05,0,2,3080192,send_recv,2,4
191,0.016447999999999866,0.016606999999999972,0.01653299999999998,0.016544000000000097,6.537583651477796e-05,0,2,3112960,send_recv,2,4
192,0.016606999999999972,0.016735999999999876,0.016660999999999943,0.016639999999999988,5.4717456081171715e-05,0,2,3145728,send_recv,2,4
193,0.0166400000000001,0.016798999999999977,0.016724999999999986,0.016735999999999876,6.537583651466607e-05,0,2,3178496,send_recv,2,4
194,0.01664099999999985,0.016928,0.01676833333333332,0.016736000000000105,0.00011937708695096886,0,2,3211264,send_recv,2,4
195,0.016736000000000105,0.016927999999999884,0.016853333333333352,0.01689600000000007,8.398941732272141e-05,0,2,3244032,send_recv,2,4
196,0.016927999999999884,0.01705600000000004,0.01701333333333332,0.01705600000000004,6.033977866132549e-05,0,2,3276800,send_recv,2,4
197,0.017023999999999886,0.017087999999999964,0.017045333333333322,0.017024000000000115,3.0169889330608767e-05,0,2,3309568,send_recv,2,4
198,0.017056999999999902,0.017120000000000118,0.017098999999999972,0.017119999999999892,2.9698484809883505e-05,0,2,3342336,send_recv,2,4
199,0.017055999999999585,0.017248000000000048,0.017162666666666573,0.017184000000000085,7.982202425138676e-05,0,2,3375104,send_recv,2,4
200,0.01731200000000001,0.017409000000000105,0.01736533333333337,0.017375,4.018568014718114e-05,0,2,3407872,send_recv,2,4
201,0.01737599999999998,0.017472999999999957,0.017408333333333303,0.01737599999999998,4.572623851672019e-05,0,2,3440640,send_recv,2,4
202,0.017312000000000126,0.018495999999999867,0.01772799999999999,0.01737599999999998,0.0005436861839945619,0,2,3473408,send_recv,2,4
203,0.017537000000000035,0.017728000000000067,0.01761100000000003,0.017567999999999983,8.369388667441975e-05,0,2,3506176,send_recv,2,4
204,0.01763199999999995,0.017791999999999916,0.017696333333333276,0.017664999999999965,6.897503574158583e-05,0,2,3538944,send_recv,2,4
205,0.017600000000000136,0.01779300000000012,0.01769633333333343,0.017696000000000028,7.879227260475022e-05,0,2,3571712,send_recv,2,4
206,0.017825000000000046,0.017855999999999993,0.01783533333333336,0.017825000000000046,1.4613540144497345e-05,0,2,3604480,send_recv,2,4
207,0.01779200000000003,0.017983999999999924,0.017877333333333318,0.017855999999999993,7.98220242511333e-05,0,2,3637248,send_recv,2,4
208,0.017983999999999924,0.018079999999999926,0.018037333333333284,0.018048,3.991101212559648e-05,0,2,3670016,send_recv,2,4
