M,N,avg_duration,overall_perf,pred_perf,perf_diff,rel_gap
31233,1024,38.8244,0.4280123002150268,0.77152365,-0.34351134,-0.4452376
31233,896,54.0504,0.4719703055900746,0.81519926,-0.34322894,-0.42103687
29313,896,49.903,0.4786766041304764,0.8218583,-0.34318167,-0.41756794
65025,1024,70.172,0.4912566597531784,0.8342446,-0.34298795,-0.41113594
32768,1024,39.836,0.4358721894059401,0.7788388,-0.34296662,-0.44035634
68097,1024,73.122,0.4939312102144844,0.8364544,-0.3425232,-0.40949416
40449,896,67.9064,0.4842565632605847,0.82649225,-0.34223568,-0.41408214
27777,1024,36.4502,0.4040218325849086,0.74614424,-0.3421224,-0.45852047
75777,1024,81.9798,0.490513767614936,0.8325025,-0.3419887,-0.41079602
69633,1024,75.0872,0.4923515532994453,0.8343035,-0.34195194,-0.40986517
71169,1024,76.8726,0.491338809969725,0.83249485,-0.34115604,-0.40979958
32769,896,55.6246,0.4789183621075608,0.819822,-0.34090364,-0.4158264
28161,1024,36.2582,0.4124746587977742,0.7533478,-0.34087315,-0.45247778
29697,1024,37.3592,0.4225586926659263,0.7626325,-0.3400738,-0.44592094
32768,896,55.842,0.4761239425083138,0.8161756,-0.34005165,-0.4166403
72705,1024,77.916,0.4950962981427062,0.8350465,-0.33995023,-0.40710333
63489,1024,68.8344,0.4891018293962266,0.82859623,-0.3394944,-0.40972236
31617,1024,38.3508,0.4377192977956559,0.77710086,-0.33938158,-0.43672782
66561,1024,71.92519999999999,0.4915411804882497,0.83078253,-0.33924136,-0.40833953
27009,1024,36.2068,0.3962006165378161,0.73493564,-0.338735,-0.46090433
131072,2048,278.781,0.4987530997282702,0.83741176,-0.33865866,-0.40441117
25857,896,45.0326,0.4681769584616287,0.80645376,-0.3382768,-0.4194621
41985,896,68.7322,0.4986487271426761,0.8361893,-0.3375406,-0.40366527
705,7168,42.1144,0.4438977129444281,0.7813456,-0.33744788,-0.43188044
77313,1024,82.716,0.4960903377686381,0.83345914,-0.3373688,-0.40478143
27393,1024,34.927,0.4187287171422232,0.7560482,-0.3373195,-0.44616136
78849,1024,83.4586,0.5008189523586635,0.8380494,-0.33723044,-0.40239924
31617,896,53.8326,0.4774972420575429,0.8147028,-0.33720556,-0.41390008
80385,1024,86.1976,0.4948391756772715,0.83186513,-0.33702597,-0.40514496
45057,896,74.3128,0.494569439910101,0.83138233,-0.33681288,-0.40512395
22017,896,39.7396,0.4531103711357326,0.78965884,-0.33654848,-0.4261948
111105,1024,119.4458,0.4929183999880692,0.8287516,-0.33583322,-0.40522784
81921,1024,87.6312,0.4963220130690239,0.8320652,-0.33574322,-0.4035059
83457,1024,88.367,0.5008242197891104,0.8365181,-0.3356939,-0.40129903
22401,896,39.5538,0.4627878329511855,0.79791,-0.33512214,-0.41999993
28545,1024,37.039,0.4088152925510447,0.7432773,-0.33446202,-0.44998282
98304,2048,212.5214,0.4914880591740103,0.8258592,-0.33437112,-0.40487668
30849,1024,38.1782,0.4285946954628103,0.7628643,-0.33426958,-0.438177
22017,1024,38.8182,0.4511227587170248,0.7849831,-0.33386034,-0.42530894
23169,896,40.418,0.4679891294279138,0.80161655,-0.33362743,-0.4161933
84993,1024,89.8966,0.5017337287202305,0.8352607,-0.33352697,-0.39930883
26625,1024,34.581399999999995,0.4084485485318133,0.7417362,-0.33328763,-0.44933447
74241,1024,79.69500000000001,0.4940444984506411,0.82703495,-0.33299044,-0.40263164
28161,896,47.0296,0.4877713610574421,0.8206811,-0.33290973,-0.40565056
23937,640,96.5274,0.4943861354019523,0.82710165,-0.3327155,-0.40226677
89601,1024,94.2042,0.504890880980409,0.8375993,-0.33270842,-0.3972167
27009,896,45.084,0.4872243116045941,0.81909555,-0.33187124,-0.4051679
38913,896,64.8662,0.4875395591144342,0.81940246,-0.3318629,-0.405006
