M,N,avg_duration,overall_perf,pred_perf,perf_diff,rel_gap
60,4096,86.39000000000001,0.2047347747797105,0.45104223,-0.24630746,-0.5460851
1737,768,38.1268,0.4059128367465088,0.65037465,-0.2444618,-0.37587842
58,4096,85.1608,0.2076898901045926,0.45104223,-0.24335234,-0.5395334
48,7168,87.48440000000001,0.2063855628517152,0.4475507,-0.24116515,-0.53885543
50,7168,87.4842,0.2063860346753424,0.4475507,-0.24116468,-0.5388544
1065,1280,38.639,0.4291414728290845,0.669879,-0.24073756,-0.35937467
56,4096,84.054,0.2104246935686486,0.45104223,-0.24061754,-0.5334701
1473,16384,1489.3844,0.3800128362986844,0.62060964,-0.2405968,-0.38767815
62,7168,145.8142,0.1415148642959491,0.38166738,-0.24015251,-0.62921935
60,7168,145.4112,0.1419070657928852,0.38166738,-0.23976031,-0.62819177
58,7168,145.2258,0.1420882289883918,0.38166738,-0.23957914,-0.62771714
2721,512,38.683400000000006,0.4191233817895426,0.6585615,-0.23943815,-0.36357749
54,7168,145.05259999999998,0.1422578893823509,0.38166738,-0.23940949,-0.6272726
56,7168,144.79680000000002,0.1425092041082564,0.38166738,-0.23915817,-0.62661415
1113,1280,38.4918,0.4307825918414571,0.669879,-0.23909643,-0.3569248
52,7168,144.5214,0.1427807696674845,0.38166738,-0.23888661,-0.6259026
1113,768,45.775,0.4346896087902041,0.673308,-0.2386184,-0.3543971
849,1536,37.596,0.4116437265684327,0.6499541,-0.23831037,-0.36665723
48,7168,143.28,0.1440178442589502,0.38166738,-0.23764953,-0.62266135
1785,768,37.4868,0.4128428551934759,0.65037465,-0.23753178,-0.365223
54,4096,82.8314,0.2135305837305562,0.45104223,-0.23751165,-0.526584
1833,768,38.2036,0.4340323259756409,0.67140746,-0.23737514,-0.35354856
46,7168,142.7614,0.1445410084618278,0.38166738,-0.23712637,-0.6212906
42,7168,142.3264,0.1449827770914067,0.38166738,-0.2366846,-0.62013316
44,7168,142.2366,0.1450743108695117,0.38166738,-0.23659307,-0.6198934
40,7168,141.5902,0.1457366168380466,0.38166738,-0.23593076,-0.61815804
64,14336,133.1676,0.1549541834907469,0.39040694,-0.23545276,-0.6030957
62,14336,132.9692,0.1551853867318325,0.39040694,-0.23522155,-0.60250354
60,14336,132.8544,0.155319483023689,0.39040694,-0.23508745,-0.60216004
50,14336,132.69400000000002,0.155507232621086,0.39040694,-0.2348997,-0.6016791
36,7168,140.57260000000002,0.1467915989703711,0.38166738,-0.23487578,-0.61539394
56,14336,132.5658,0.155657618521688,0.39040694,-0.23474932,-0.6012939
34,7168,140.11820000000003,0.1472676406449868,0.38166738,-0.23439974,-0.61414665
46,7168,84.7002,0.2131697107532756,0.4475507,-0.234381,-0.5236971
58,14336,132.2014,0.1560866732532514,0.39040694,-0.23432027,-0.60019493
54,14336,132.1434,0.1561551823656905,0.39040694,-0.23425175,-0.60001945
64,4096,142.7486,0.1445539691837425,0.37874022,-0.23418625,-0.61832947
62,4096,142.46059999999997,0.1448462011631454,0.37874022,-0.23389402,-0.6175579
32,7168,139.6,0.1478143031907048,0.38166738,-0.23385307,-0.61271435
58,4096,142.24939999999998,0.1450612566761082,0.37874022,-0.23367897,-0.6169901
60,4096,142.2172,0.145094100611054,0.37874022,-0.23364612,-0.61690336
30,7168,139.152,0.1482901914842934,0.38166738,-0.23337719,-0.6114675
56,4096,141.4496,0.1458814781054339,0.37874022,-0.23285875,-0.6148245
54,4096,141.3152,0.1460202209346368,0.37874022,-0.23272,-0.61445814
52,4096,141.0204,0.1463254729487534,0.37874022,-0.23241475,-0.61365217
50,4096,140.96300000000002,0.1463850565426558,0.37874022,-0.23235516,-0.6134948
1881,768,37.7428,0.4393314054241602,0.67140746,-0.23207605,-0.34565604
52,4096,80.7644,0.2189954632637547,0.45104223,-0.23204677,-0.51446795
48,4096,140.3872,0.1469854568324063,0.37874022,-0.23175476,-0.61190957
46,4096,140.16299999999998,0.1472205698038883,0.37874022,-0.23151965,-0.6112888
22,7168,137.2642,0.1503296323835522,0.38166738,-0.23133774,-0.606124
20,7168,137.21259999999998,0.150386165158465,0.38166738,-0.2312812,-0.6059758
44,4096,139.62539999999998,0.1477874135037206,0.37874022,-0.23095281,-0.6097922
42,4096,139.5552,0.1478617545274013,0.37874022,-0.23087847,-0.60959584
40,4096,138.8064,0.1486594042163934,0.37874022,-0.23008081,-0.60748976
1521,16384,1448.4946,0.3907402831760742,0.62060964,-0.22986937,-0.37039283
36,4096,137.7696,0.1497781566138131,0.37874022,-0.22896206,-0.60453594
1833,768,46.626,0.4445373120319939,0.67339426,-0.22885695,-0.33985582
34,4096,137.31520000000003,0.1502737987158187,0.37874022,-0.22846642,-0.60322726
1785,16384,1708.2146,0.3865533377442838,0.61471045,-0.2281571,-0.3711619
44,7168,81.8712,0.2205356356660778,0.4475507,-0.22701508,-0.5072388
32,4096,135.2606,0.1525564482593038,0.37874022,-0.22618377,-0.5972003
849,1536,39.8102,0.4251937270805737,0.6513671,-0.2261734,-0.34722877
30,4096,134.3712,0.1535662160152056,0.37874022,-0.22517401,-0.59453416
22,4096,134.2558,0.153698214344724,0.37874022,-0.225042,-0.59418565
1024,24576,1475.0202,0.3837135180813213,0.60874206,-0.22502854,-0.36966157
24,4096,134.0258,0.1539619739290673,0.37874022,-0.22477825,-0.5934892
28,4096,133.987,0.1540065582886578,0.37874022,-0.22473367,-0.5933715
1377,24576,1995.1584,0.3900590732553588,0.61474943,-0.22469035,-0.36549908
26,4096,133.93599999999998,0.1540652007333532,0.37874022,-0.22467501,-0.59321666
